iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2021-04-29,2910.0,45.0,12.286,35.0,0.0,0.0,29.643,0.458,0.125,0.357,0.0,0.0,1.62,,,,,,,,,,,,,,,,,,506435.0,506435.0,,,80797.0,53975.0,0.52,0.52,,,550.0,53975.0,0.055,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-04-30,2928.0,18.0,14.0,35.0,0.0,0.0,29.826,0.183,0.143,0.357,0.0,0.0,1.64,,,,,,,,,,,,,,,,,,519262.0,509855.0,9407.0,,12827.0,49032.0,0.53,0.52,0.01,,499.0,47688.0,0.049,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-01,2942.0,14.0,15.571,35.0,0.0,0.0,29.969,0.143,0.159,0.357,0.0,0.0,1.66,,,,,,,,,,,,,,,,,,,511435.0,,,,51087.0,,0.52,,,520.0,44638.0,0.045,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-02,2962.0,20.0,17.0,35.0,0.0,0.0,30.173,0.204,0.173,0.357,0.0,0.0,1.69,,,,,,,,,,,,,,,,,,,532247.0,,,,54895.0,,0.54,,,559.0,46088.0,0.047,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-03,2985.0,23.0,19.0,35.0,0.0,0.0,30.407,0.234,0.194,0.357,0.0,0.0,1.74,,,,,,,,,,,,,,,,,,,539062.0,,,,53069.0,,0.55,,,541.0,39904.0,0.041,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-04,2995.0,10.0,19.714,35.0,0.0,0.0,30.509,0.102,0.201,0.357,0.0,0.0,1.78,,,,,,,,,,,,,,,,,,,585539.0,,,,49964.0,,0.6,,,509.0,38107.0,0.039,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-05,3030.0,35.0,23.571,35.0,0.0,0.0,30.865,0.357,0.24,0.357,0.0,0.0,1.84,,,,,,,,,,,,,,,,,,,675956.0,,,,40031.0,,0.69,,,408.0,35760.0,0.036,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-06,3090.0,60.0,25.714,35.0,0.0,0.0,31.476,0.611,0.262,0.357,0.0,0.0,1.9,,,,,,,,,,,,,,,,,,,747827.0,,,,33820.0,,0.76,,,345.0,34485.0,0.035,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-07,3137.0,47.0,29.857,35.0,0.0,0.0,31.955,0.479,0.304,0.357,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,801957.0,,,,37319.0,,0.82,,,380.0,41729.0,0.043,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-08,3245.0,108.0,43.286,35.0,0.0,0.0,33.055,1.1,0.441,0.357,0.0,0.0,1.96,,,,,,,,,,,,,,,,,,,832635.0,,,,37319.0,,0.85,,,380.0,45886.0,0.047,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-09,3412.0,167.0,64.286,35.0,0.0,0.0,34.756,1.701,0.655,0.357,0.0,0.0,1.96,,,,,,,,,,,,,,,,,,,851513.0,,,,37319.0,,0.87,,,380.0,45609.0,0.046,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-10,3489.0,77.0,72.0,35.0,0.0,0.0,35.541,0.784,0.733,0.357,0.0,0.0,1.9,,,,,,,,,,,,,,,,,,892454.0,,,,,37319.0,0.91,,,,380.0,47221.0,0.048,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-11,3571.0,82.0,82.286,35.0,0.0,0.0,36.376,0.835,0.838,0.357,0.0,0.0,1.84,,,,,,,,,,,,,,,,,,,887705.0,,,,35529.0,,0.9,,,362.0,43167.0,0.044,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-12,3658.0,87.0,89.714,35.0,0.0,0.0,37.262,0.886,0.914,0.357,0.0,0.0,1.8,,,,,,,,,,,,,,,,,,942030.0,,,,,33739.0,0.96,,,,344.0,33152.0,0.034,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-13,3740.0,82.0,92.857,35.0,0.0,0.0,38.098,0.835,0.946,0.357,0.0,0.0,1.76,,,,,,,,,,,,,,,,,,959182.0,,,,17152.0,30858.0,0.98,,,,314.0,25787.0,0.026,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-14,3816.0,76.0,97.0,35.0,0.0,0.0,38.872,0.774,0.988,0.357,0.0,0.0,1.75,,,,,,,,,,,,,,,,,,969697.0,948655.0,21042.0,,10515.0,27029.0,0.99,0.97,0.02,,275.0,20957.0,0.021,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-15,4112.0,296.0,123.857,36.0,1.0,0.143,41.887,3.015,1.262,0.367,0.01,0.001,1.74,,,,,,,,,,,,,,,,,,977032.0,954520.0,22512.0,,7335.0,22745.0,1.0,0.97,0.02,,232.0,17412.0,0.018,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-16,4212.0,100.0,114.286,37.0,1.0,0.286,42.906,1.019,1.164,0.377,0.01,0.003,1.69,,,,,,,,,,,,,,,,,,979238.0,956677.0,22561.0,,2206.0,17729.0,1.0,0.97,0.02,,181.0,15023.0,0.015,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-17,4359.0,147.0,124.286,37.0,0.0,0.286,44.403,1.497,1.266,0.377,0.0,0.003,1.65,,,,,,,,,,,,,,,,,,,,,,,14695.0,,,,,150.0,14286.0,0.015,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-18,4512.0,153.0,134.429,37.0,0.0,0.286,45.962,1.559,1.369,0.377,0.0,0.003,1.61,,,,,,,,,,,,,,,,,,1011395.0,982543.0,28852.0,,,13450.0,1.03,1.0,0.03,,137.0,13548.0,0.014,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-19,4720.0,208.0,151.714,37.0,0.0,0.286,48.08,2.119,1.545,0.377,0.0,0.003,1.57,,,,,,,,,,,,,,,,,,,,,,,10490.0,,,,,107.0,11223.0,0.011,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-20,4809.0,89.0,152.714,39.0,2.0,0.571,48.987,0.907,1.556,0.397,0.02,0.006,1.53,,,,,,,,,,,,,,,,,,,,,,,8621.0,,,,,88.0,8897.0,0.009,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-21,4941.0,132.0,160.714,41.0,2.0,0.857,50.332,1.345,1.637,0.418,0.02,0.009,1.51,,,,,,,,,,,,,,,,,,,,,,,7699.0,,,,,78.0,6572.0,0.007,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-22,5119.0,178.0,143.857,42.0,1.0,0.857,52.145,1.813,1.465,0.428,0.01,0.009,1.5,,,,,,,,,,,,,,,,,,1027659.0,998698.0,28961.0,,,7232.0,1.05,1.02,0.03,,74.0,6311.0,0.006,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-23,5275.0,156.0,151.857,43.0,1.0,0.857,53.734,1.589,1.547,0.438,0.01,0.009,1.49,,,,,,,,,,,,,,,,,,,,,,,7175.0,,,,,73.0,6260.0,0.006,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-24,5404.0,129.0,149.286,44.0,1.0,1.0,55.048,1.314,1.521,0.448,0.01,0.01,1.49,,,,,,,,,,,,,,,,,,,,,,,5135.0,,,,,52.0,4670.0,0.005,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-25,5931.0,527.0,202.714,44.0,0.0,1.0,60.416,5.368,2.065,0.448,0.0,0.01,1.5,,,,,,,,,,,,,,,,,,,,,,,3096.0,,,,,32.0,3080.0,0.003,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-26,6086.0,155.0,195.143,45.0,1.0,1.143,61.995,1.579,1.988,0.458,0.01,0.012,1.45,,,,,,,,,,,,,,,,,,1034867.0,1005906.0,28961.0,,,2772.0,1.05,1.02,0.03,,28.0,2761.0,0.003,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-27,6356.0,270.0,221.0,46.0,1.0,1.0,64.746,2.75,2.251,0.469,0.01,0.01,1.42,,,,,,,,,,,,,,,,,,,,,,,4112.0,,,,,42.0,4058.0,0.004,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-28,6396.0,40.0,207.857,47.0,1.0,0.857,65.153,0.407,2.117,0.479,0.01,0.009,1.39,,,,,,,,,,,,,,,,,,,,,,,5452.0,,,,,56.0,5355.0,0.005,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-29,6908.0,512.0,255.571,47.0,0.0,0.714,70.369,5.216,2.603,0.479,0.0,0.007,1.38,,,,,,,,,,,,,,,,,,,,,,,6792.0,,,,,69.0,6652.0,0.007,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-30,7107.0,199.0,261.714,47.0,0.0,0.571,72.396,2.027,2.666,0.479,0.0,0.006,1.34,,,,,,,,,,,,,,,,,,,,,,,8456.0,,,,,86.0,8268.0,0.008,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-05-31,7432.0,325.0,289.714,47.0,0.0,0.429,75.706,3.311,2.951,0.479,0.0,0.004,1.32,,,,,,,,,,,,,,,,,,1102099.0,1071497.0,30602.0,,,10119.0,1.12,1.09,0.03,,103.0,9885.0,0.01,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-01,7625.0,193.0,242.0,48.0,1.0,0.571,77.672,1.966,2.465,0.489,0.01,0.006,1.28,,,,,,,,,,,,,,,,,,,,,,,10434.0,,,,,106.0,10159.0,0.01,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-02,7870.0,245.0,254.857,49.0,1.0,0.571,80.168,2.496,2.596,0.499,0.01,0.006,1.25,,,,,,,,,,,,,,,,,,1110111.0,1078934.0,31177.0,,,10749.0,1.13,1.1,0.03,,109.0,10433.0,0.011,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-03,8063.0,193.0,243.857,49.0,0.0,0.429,82.134,1.966,2.484,0.499,0.0,0.004,1.23,,,,,,,,,,,,,,,,,,1156056.0,1124505.0,31551.0,,45945.0,15392.0,1.18,1.15,0.03,,157.0,15069.0,0.015,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-04,8364.0,301.0,281.143,51.0,2.0,0.571,85.2,3.066,2.864,0.52,0.02,0.006,1.22,,,,,,,,,,,,,,,,,,1217607.0,1185206.0,32401.0,,61551.0,22264.0,1.24,1.21,0.03,,227.0,21866.0,0.022,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-05,8580.0,216.0,238.857,53.0,2.0,0.857,87.4,2.2,2.433,0.54,0.02,0.009,1.2,,,,,,,,,,,,,,,,,,1243304.0,1209672.0,33632.0,,25697.0,24014.0,1.27,1.23,0.03,,245.0,23487.0,0.024,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-06,8791.0,211.0,240.571,53.0,0.0,0.857,89.55,2.149,2.451,0.54,0.0,0.009,1.19,,,,,,,,,,,,,,,,,,1248559.0,1214916.0,33643.0,,5255.0,22844.0,1.27,1.24,0.03,,233.0,22362.0,0.023,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-07,9027.0,236.0,227.857,53.0,0.0,0.857,91.954,2.404,2.321,0.54,0.0,0.009,1.19,,,,,,,,,,,,,,,,,,1340098.0,1301932.0,38166.0,,91539.0,34000.0,1.37,1.33,0.04,,346.0,32919.0,0.034,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-08,9222.0,195.0,228.143,55.0,2.0,1.0,93.94,1.986,2.324,0.56,0.02,0.01,1.19,,,,,,,,,,,,,,,,,,1354856.0,1312741.0,42115.0,,14758.0,35536.0,1.38,1.34,0.04,,362.0,33932.0,0.035,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-09,9635.0,413.0,252.143,55.0,0.0,0.857,98.147,4.207,2.568,0.56,0.0,0.009,1.2,,,,,,,,,,,,,,,,,,1389887.0,1342708.0,47179.0,,35031.0,39968.0,1.42,1.37,0.05,,407.0,37682.0,0.038,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-10,9835.0,200.0,253.143,55.0,0.0,0.857,100.185,2.037,2.579,0.56,0.0,0.009,1.19,,,,,,,,,,,,,,,,,,1411548.0,1361525.0,50023.0,,21661.0,36499.0,1.44,1.39,0.05,,372.0,33860.0,0.034,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-11,10048.0,213.0,240.571,57.0,2.0,0.857,102.354,2.17,2.451,0.581,0.02,0.009,1.19,,,,,,,,,,,,,,,,,,1445723.0,1392596.0,53127.0,,34175.0,32588.0,1.47,1.42,0.05,,332.0,29627.0,0.03,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-12,10337.0,289.0,251.0,58.0,1.0,0.714,105.298,2.944,2.557,0.591,0.01,0.007,1.2,,,,,,,,,,,,,,,,,,1454221.0,1399836.0,54385.0,,8498.0,30131.0,1.48,1.43,0.06,,307.0,27166.0,0.028,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-13,10630.0,293.0,262.714,59.0,1.0,0.857,108.283,2.985,2.676,0.601,0.01,0.009,1.21,,,,,,,,,,,,,,,,,,1498323.0,1443058.0,55265.0,,44102.0,35681.0,1.53,1.47,0.06,,363.0,32592.0,0.033,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-14,10881.0,251.0,264.857,59.0,0.0,0.857,110.84,2.557,2.698,0.601,0.0,0.009,1.23,,,,,,,,,,,,,,,,,,1552651.0,1493043.0,59608.0,,54328.0,30365.0,1.58,1.52,0.06,,309.0,27302.0,0.028,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-15,11304.0,423.0,297.429,61.0,2.0,0.857,115.149,4.309,3.03,0.621,0.02,0.009,1.24,,,,,,,,,,,,,,,,,,1648072.0,1584436.0,63636.0,,95421.0,41888.0,1.68,1.61,0.06,,427.0,38814.0,0.04,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-16,11794.0,490.0,308.429,61.0,0.0,0.857,120.14,4.991,3.142,0.621,0.0,0.009,1.24,,,,,,,,,,,,,,,,,,1773297.0,1700972.0,72325.0,,125225.0,54773.0,1.81,1.73,0.07,,558.0,51181.0,0.052,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-17,12150.0,356.0,330.714,61.0,0.0,0.857,123.766,3.626,3.369,0.621,0.0,0.009,1.23,,,,,,,,,,,,,,,,,,1991059.0,1901226.0,89833.0,,217762.0,82787.0,2.03,1.94,0.09,,843.0,77100.0,0.079,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-18,12508.0,358.0,351.429,62.0,1.0,0.714,127.413,3.647,3.58,0.632,0.01,0.007,1.23,,,,,,,,,,,,,,,,,,2233208.0,2127352.0,105856.0,,242149.0,112498.0,2.27,2.17,0.11,,1146.0,104965.0,0.107,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-19,12978.0,470.0,377.286,64.0,2.0,0.857,132.201,4.788,3.843,0.652,0.02,0.009,1.22,,,,,,,,,,,,,,,,,,2359376.0,2244061.0,115315.0,,126168.0,129308.0,2.4,2.29,0.12,,1317.0,120604.0,0.123,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-20,13258.0,280.0,375.429,66.0,2.0,1.0,135.053,2.852,3.824,0.672,0.02,0.01,1.22,,,,,,,,,,,,,,,,,,2422643.0,2300960.0,121683.0,,63267.0,132046.0,2.47,2.34,0.12,,1345.0,122557.0,0.125,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-21,13530.0,272.0,378.429,69.0,3.0,1.429,137.824,2.771,3.855,0.703,0.031,0.015,1.22,,,,,,,,,,,,,,,,,,,,,,,134750.0,,,,,1373.0,125013.0,0.127,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-22,13782.0,252.0,354.0,69.0,0.0,1.143,140.391,2.567,3.606,0.703,0.0,0.012,1.23,,,,,,,,,,,,,,,,,,2569156.0,2435313.0,133843.0,,,131583.0,2.62,2.48,0.14,,1340.0,121554.0,0.124,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-23,13989.0,207.0,313.571,70.0,1.0,1.286,142.499,2.109,3.194,0.713,0.01,0.013,1.24,,,,,,,,,,,,,,,,,,2626337.0,2488655.0,137682.0,,57181.0,121863.0,2.68,2.54,0.14,,1241.0,112526.0,0.115,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-24,14323.0,334.0,310.429,72.0,2.0,1.571,145.902,3.402,3.162,0.733,0.02,0.016,1.27,,,,,,,,,,,,,,,,,,2920248.0,2777127.0,143121.0,,293911.0,132741.0,2.97,2.83,0.15,,1352.0,125129.0,0.127,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-25,14537.0,214.0,289.857,74.0,2.0,1.714,148.082,2.18,2.953,0.754,0.02,0.017,1.31,,,,,,,,,,,,,,,,,,3087580.0,2937264.0,150316.0,,167332.0,122053.0,3.15,2.99,0.15,,1243.0,115702.0,0.118,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-26,15325.0,788.0,335.286,74.0,0.0,1.429,156.109,8.027,3.415,0.754,0.0,0.015,1.35,,,,,,,,,,,,,,,,,,3299232.0,3143744.0,155488.0,,211652.0,134265.0,3.36,3.2,0.16,,1368.0,128526.0,0.131,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-27,15740.0,415.0,354.571,76.0,2.0,1.429,160.336,4.227,3.612,0.774,0.02,0.015,1.37,,,,,,,,,,,,,,,,,,3386607.0,3229471.0,157136.0,,87375.0,137709.0,3.45,3.29,0.16,,1403.0,132644.0,0.135,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-28,16136.0,396.0,372.286,78.0,2.0,1.286,164.37,4.034,3.792,0.795,0.02,0.013,1.4,,,,,,,,,,,,,,,,,,3497104.0,3324110.0,172994.0,,110497.0,143029.0,3.56,3.39,0.18,,1457.0,136568.0,0.139,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-29,16507.0,371.0,389.286,80.0,2.0,1.571,168.149,3.779,3.965,0.815,0.02,0.016,1.42,,,,,,,,,,,,,,,,,,3593970.0,3411489.0,182481.0,,96866.0,146402.0,3.66,3.48,0.19,,1491.0,139454.0,0.142,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-06-30,17052.0,545.0,437.571,81.0,1.0,1.571,173.701,5.552,4.457,0.825,0.01,0.016,1.46,,,,,,,,,,,,,,,,,,3776980.0,3583939.0,193041.0,,183010.0,164378.0,3.85,3.65,0.2,,1674.0,156469.0,0.159,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-01,17727.0,675.0,486.286,81.0,0.0,1.286,180.577,6.876,4.954,0.825,0.0,0.013,1.5,,,,,,,,,,,,,,,,,,3813767.0,3609761.0,204006.0,,36787.0,127646.0,3.88,3.68,0.21,,1300.0,118948.0,0.121,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
